Analizador lexico:
LexToken(CLASS,'class',538,100)
LexToken(OR_OPERATOR,'||',562,754)
LexToken(LOCAL_VAR,'index',562,757)
LexToken(GREATER_EQUAL,'>=',562,763)
LexToken(INSTANCE_VAR,'@tasks',562,766)
LexToken(DOT,'.',562,772)
LexToken(LOCAL_VAR,'length',562,773)
LexToken(PUTS,'puts',563,788)
LexToken(STRING,'Índice fuera de rango',563,793)
LexToken(ELSE,'else',564,823)
LexToken(LOCAL_VAR,'removed_task',565,836)
LexToken(ASSIGN,'=',565,849)
LexToken(INSTANCE_VAR,'@tasks',565,851)
LexToken(DOT,'.',565,857)
LexToken(LOCAL_VAR,'delete_at',565,858)
LexToken(L_PAREN,'(',565,867)
LexToken(LOCAL_VAR,'index',565,868)
LexToken(R_PAREN,')',565,873)
LexToken(PUTS,'puts',566,883)
LexToken(STRING,"Tarea '#{removed_task[:description]}' eliminada.",566,888)
LexToken(END,'end',567,945)
LexToken(END,'end',568,953)
LexToken(END,'end',569,959)
LexToken(LOCAL_VAR,'todo_list',572,1009)
LexToken(ASSIGN,'=',572,1019)
LexToken(CONSTANT,'TodoList',572,1021)
LexToken(DOT,'.',572,1029)
LexToken(LOCAL_VAR,'new',572,1030)
LexToken(LOCAL_VAR,'todo_list',573,1036)
LexToken(DOT,'.',573,1045)
LexToken(LOCAL_VAR,'add_task',573,1046)
LexToken(L_PAREN,'(',573,1054)
LexToken(STRING,'Comprar leche',573,1055)
LexToken(R_PAREN,')',573,1070)
LexToken(LOCAL_VAR,'todo_list',574,1074)
LexToken(DOT,'.',574,1083)
LexToken(LOCAL_VAR,'add_task',574,1084)
LexToken(L_PAREN,'(',574,1092)
LexToken(STRING,'Hacer ejercicio',574,1093)
LexToken(R_PAREN,')',574,1110)
LexToken(LOCAL_VAR,'todo_list',575,1114)
LexToken(DOT,'.',575,1123)
LexToken(LOCAL_VAR,'add_task',575,1124)
LexToken(L_PAREN,'(',575,1132)
LexToken(STRING,'Estudiar Ruby',575,1133)
LexToken(R_PAREN,')',575,1148)
LexToken(LOCAL_VAR,'todo_list',577,1155)
LexToken(DOT,'.',577,1164)
LexToken(LOCAL_VAR,'show_tasks',577,1165)
LexToken(LOCAL_VAR,'todo_list',579,1181)
LexToken(DOT,'.',579,1190)
LexToken(LOCAL_VAR,'complete_task',579,1191)
LexToken(L_PAREN,'(',579,1204)
LexToken(INTEGER,1,579,1205)
LexToken(R_PAREN,')',579,1206)
LexToken(LOCAL_VAR,'todo_list',580,1210)
LexToken(DOT,'.',580,1219)
LexToken(LOCAL_VAR,'show_tasks',580,1220)
LexToken(LOCAL_VAR,'suma',581,1233)
LexToken(ASSIGN,'=',581,1238)
LexToken(INTEGER,5,581,1240)
LexToken(PLUS,'+',581,1242)
LexToken(INTEGER,6,581,1243)
LexToken(LOCAL_VAR,'todo_list',582,1247)
LexToken(DOT,'.',582,1256)
LexToken(LOCAL_VAR,'delete_task',582,1257)
LexToken(L_PAREN,'(',582,1268)
LexToken(INTEGER,0,582,1269)
LexToken(R_PAREN,')',582,1270)
LexToken(LOCAL_VAR,'todo_list',584,1275)
LexToken(DOT,'.',584,1284)
LexToken(LOCAL_VAR,'show_tasks',584,1285)
