Analizador lexico:
LexToken(CLASS,'class',244,100)
LexToken(LOCAL_VAR,'todo_list',283,1155)
LexToken(DOT,'.',283,1164)
LexToken(LOCAL_VAR,'show_tasks',283,1165)
LexToken(LOCAL_VAR,'todo_list',285,1181)
LexToken(DOT,'.',285,1190)
LexToken(LOCAL_VAR,'complete_task',285,1191)
LexToken(L_PAREN,'(',285,1204)
LexToken(INTEGER,1,285,1205)
LexToken(R_PAREN,')',285,1206)
LexToken(LOCAL_VAR,'todo_list',286,1210)
LexToken(DOT,'.',286,1219)
LexToken(LOCAL_VAR,'show_tasks',286,1220)
LexToken(LOCAL_VAR,'todo_list',288,1236)
LexToken(DOT,'.',288,1245)
LexToken(LOCAL_VAR,'delete_task',288,1246)
LexToken(L_PAREN,'(',288,1257)
LexToken(INTEGER,0,288,1258)
LexToken(R_PAREN,')',288,1259)
LexToken(LOCAL_VAR,'todo_list',289,1263)
LexToken(DOT,'.',289,1272)
LexToken(LOCAL_VAR,'show_tasks',289,1273)
LexToken(LOCAL_VAR,'suma',291,1290)
LexToken(ASSIGN,'=',291,1295)
LexToken(INTEGER,5,291,1297)
LexToken(PLUS,'+',291,1298)
LexToken(INTEGER,4,291,1299)
